ABC10-c.png,k,0.71860,ValidationRequired
ABC11-c.png,c,0.83562,ValidationRequired
ABC12-c.png,e,0.85022,ValidationRequired
ABC13-c.png,a,0.91795,Valid
ABC14-c.png,g,0.49805,ValidationRequired
